domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,ip_address,country,vt_available,urlscan_available,whois_available,timestamp
"118.174.178.68.host.secureserver.net","https://118.174.178.68.host.secureserver.net",3,"blacklist_match","blacklist_match","","secure",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:58:54.044Z"
"119239-move-powerbi-config.powerbi-tenant-service.reporting.iks-kubernetes.kallidusazure.com","https://119239-move-powerbi-config.powerbi-tenant-service.reporting.iks-kubernetes.kallidusazure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:58:54.836Z"
"11996558921728.swedencentral.airflow.svc.datafactory.azure.com","https://11996558921728.swedencentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:58:55.626Z"
"11a85878181739.japanwest.airflow.svc.datafactory.azure.com","https://11a85878181739.japanwest.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:58:58.701Z"
"11be7369cd33450a9c7df24ea191d5c6.alb.azure.com","https://11be7369cd33450a9c7df24ea191d5c6.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:58:59.505Z"
"11be7369cd33450a9c7df24ea191d5c6-xds.alb.azure.com","https://11be7369cd33450a9c7df24ea191d5c6-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:00.294Z"
"11be.alb.azure.com","https://11be.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:01.087Z"
"11cb2c63184943b1bdcd5ace37c65d8e.alb.azure.com","https://11cb2c63184943b1bdcd5ace37c65d8e.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:01.877Z"
"11cb2c63184943b1bdcd5ace37c65d8e-xds.alb.azure.com","https://11cb2c63184943b1bdcd5ace37c65d8e-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:02.666Z"
"11cb3093781737.eastus.airflow.svc.datafactory.azure.com","https://11cb3093781737.eastus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:03.463Z"
"11cb.alb.azure.com","https://11cb.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:05.707Z"
"11f15183081728.southeastasia.airflow.svc.datafactory.azure.com","https://11f15183081728.southeastasia.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:06.497Z"
"11juin.login.demo.revers.io","https://11juin.login.demo.revers.io",3,"blacklist_match","blacklist_match","","login",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:07.283Z"
"121c8e2822.imap.live.securemywell-fargo.duckdns.org","https://121c8e2822.imap.live.securemywell-fargo.duckdns.org",3,"blacklist_match","blacklist_match","","secure",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:08.072Z"
"12220026711728.australiaeast.airflow.svc.datafactory.azure.com","https://12220026711728.australiaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:08.860Z"
"12323830231728.uksouth.airflow.svc.datafactory.azure.com","https://12323830231728.uksouth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:09.647Z"
"125f4541181738.uksouth.airflow.svc.datafactory.azure.com","https://125f4541181738.uksouth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:10.438Z"
"128955.competencycheckfacade-service.learn.iks-kubernetes.kallidusazure.com","https://128955.competencycheckfacade-service.learn.iks-kubernetes.kallidusazure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:11.222Z"
"128a00d308bf42f8946b93aee1214bc5.alb.azure.com","https://128a00d308bf42f8946b93aee1214bc5.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:12.015Z"
"128a00d308bf42f8946b93aee1214bc5-xds.alb.azure.com","https://128a00d308bf42f8946b93aee1214bc5-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:12.821Z"
"128a.alb.azure.com","https://128a.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:13.618Z"
"12.cryptoredirect.site","https://12.cryptoredirect.site",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:14.404Z"
"12d10066-d165-4736-ab02-8387ff4f906b.vpn.azure.com","https://12d10066-d165-4736-ab02-8387ff4f906b.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:15.190Z"
"12e6d90d-6d09-4495-86db-31301b913879.duerr-metalltechnik.de","https://12e6d90d-6d09-4495-86db-31301b913879.duerr-metalltechnik.de",5,"medium_risk","enterprise_target","meta","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:15.977Z"
"12fe8990391736.uksouth.airflow.svc.datafactory.azure.com","https://12fe8990391736.uksouth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:16.928Z"
"12ghki5cquwbkl0u.metalroofssheets7.xyz","https://12ghki5cquwbkl0u.metalroofssheets7.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:17.716Z"
"13050077-7d0b-4020-9988-28c7cd19b6db.vpn.azure.com","https://13050077-7d0b-4020-9988-28c7cd19b6db.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:18.518Z"
"130lc.account.getequiem.com","https://130lc.account.getequiem.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:19.307Z"
"131.237.205.92.host.secureserver.net","https://131.237.205.92.host.secureserver.net",3,"blacklist_match","blacklist_match","","secure",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:20.095Z"
"13332161601738.westus.airflow.svc.datafactory.azure.com","https://13332161601738.westus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:20.912Z"
"133d9ad4bd4f4a7592e37bb8a6d9c545.alb.azure.com","https://133d9ad4bd4f4a7592e37bb8a6d9c545.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:21.705Z"
"133d9ad4bd4f4a7592e37bb8a6d9c545-xds.alb.azure.com","https://133d9ad4bd4f4a7592e37bb8a6d9c545-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:22.497Z"
"133d.alb.azure.com","https://133d.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:23.284Z"
"13439382261742.australiaeast.airflow.svc.datafactory.azure.com","https://13439382261742.australiaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:24.078Z"
"13486148661727.eastus.airflow.svc.datafactory.azure.com","https://13486148661727.eastus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:24.867Z"
"134c9546301737.swedencentral.airflow.svc.datafactory.azure.com","https://134c9546301737.swedencentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:25.653Z"
"137.22.205.92.host.secureserver.net","https://137.22.205.92.host.secureserver.net",3,"blacklist_match","blacklist_match","","secure",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:26.448Z"
"137.224.167.72.host.secureserver.net","https://137.224.167.72.host.secureserver.net",3,"blacklist_match","blacklist_match","","secure",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:27.243Z"
"13787509441738.westcentralus.airflow.svc.datafactory.azure.com","https://13787509441738.westcentralus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:28.030Z"
"1391e2.aws.radiantlock.org","https://1391e2.aws.radiantlock.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:28.831Z"
"13b82213161741.japanwest.airflow.svc.datafactory.azure.com","https://13b82213161741.japanwest.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:29.623Z"
"13d57832071728.northcentralus.airflow.svc.datafactory.azure.com","https://13d57832071728.northcentralus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:30.408Z"
"13f98962611741.northcentralus.airflow.svc.datafactory.azure.com","https://13f98962611741.northcentralus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:31.197Z"
"13f-ase-prod2.scm.p.azurewebsites.net","https://13f-ase-prod2.scm.p.azurewebsites.net",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:31.984Z"
"14120285791737.canadacentral.airflow.svc.datafactory.azure.com","https://14120285791737.canadacentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:32.775Z"
"14126502311736.centraluseuap.airflow.svc.datafactory.azure.com","https://14126502311736.centraluseuap.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:33.573Z"
"142.0.secure-server.eu","https://142.0.secure-server.eu",3,"blacklist_match","blacklist_match","","secure",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:34.372Z"
"142.133.66.148.host.secureserver.net","https://142.133.66.148.host.secureserver.net",3,"blacklist_match","blacklist_match","","secure",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:35.183Z"
"143.182.205.92.host.secureserver.net","https://143.182.205.92.host.secureserver.net",3,"blacklist_match","blacklist_match","","secure",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:35.981Z"
"14436156101727.eastus.airflow.svc.datafactory.azure.com","https://14436156101727.eastus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:36.769Z"
"144c5345feee4b7ea5410dfb1fb6ec9c.alb.azure.com","https://144c5345feee4b7ea5410dfb1fb6ec9c.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:37.554Z"
"144c5345feee4b7ea5410dfb1fb6ec9c-xds.alb.azure.com","https://144c5345feee4b7ea5410dfb1fb6ec9c-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:38.347Z"
"144c.alb.azure.com","https://144c.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:39.138Z"
"146667c901ab4a86ac7516a44bb3240e.alb.azure.com","https://146667c901ab4a86ac7516a44bb3240e.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:39.925Z"
"146667c901ab4a86ac7516a44bb3240e-xds.alb.azure.com","https://146667c901ab4a86ac7516a44bb3240e-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:40.711Z"
"1466.alb.azure.com","https://1466.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:41.614Z"
"146d4123241742.koreacentral.airflow.svc.datafactory.azure.com","https://146d4123241742.koreacentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:42.459Z"
"14888393941728.westus.airflow.svc.datafactory.azure.com","https://14888393941728.westus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:43.276Z"
"14894587261728.australiaeast.airflow.svc.datafactory.azure.com","https://14894587261728.australiaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:44.078Z"
"148d04589c7c4c4a89ac4d9d6f575996.alb.azure.com","https://148d04589c7c4c4a89ac4d9d6f575996.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:44.870Z"
"148d04589c7c4c4a89ac4d9d6f575996-xds.alb.azure.com","https://148d04589c7c4c4a89ac4d9d6f575996-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:45.674Z"
"148d.alb.azure.com","https://148d.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:46.467Z"
"149e8497971742.brazilsouth.airflow.svc.datafactory.azure.com","https://149e8497971742.brazilsouth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:47.258Z"
"14d02051381736.canadacentral.airflow.svc.datafactory.azure.com","https://14d02051381736.canadacentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:48.047Z"
"14e5aea3-141c-41ff-86da-8874c0070f83.clearlawsuit.com","https://14e5aea3-141c-41ff-86da-8874c0070f83.clearlawsuit.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:48.843Z"
"14e9a036-21c5-4957-9be2-354b7c83f2cd.verifiedaccounting.com","https://14e9a036-21c5-4957-9be2-354b7c83f2cd.verifiedaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:49.631Z"
"14f58e2dd69e4b4b8aa1f98f2d98fc71.alb.azure.com","https://14f58e2dd69e4b4b8aa1f98f2d98fc71.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:50.428Z"
"14f58e2dd69e4b4b8aa1f98f2d98fc71-xds.alb.azure.com","https://14f58e2dd69e4b4b8aa1f98f2d98fc71-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","false","false","2025-07-07T11:59:51.221Z"
